"Name","ID","Runtime","Sweep","accuracy","epoch","n_epochs","batch_size","n_mels","n_fft","win_length","hop_length","f_max","mix_up","normalize","learning_rate","arch","valid_loss","train_loss"
"apricot-sweep-82","drcyqduu","186","q2bp6t59","0.8700000047683716","21","20","64","96","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5537145137786865","1.006503701210022"
"charmed-sweep-32","eqoawclm","117","pvv62165","0.8374999761581421","11","10","64","224","4096","1764","441","20000","0.2","true","0.01","resnet18","0.5351811051368713","0.8686163425445557"
"rural-sweep-20","g8x8ziwo","156","dczr6k1d","0.8774999976158142","11","10","16","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4088861048221588","1.1564844846725464"
"astral-sweep-54","nzd62rax","725","hwmszy3d","0.824999988079071","81","80","64","224","1024","1024","441","20000","0.4","true","0.01","resnet18","0.5865985751152039","0.7474395632743835"
"sunny-sweep-51","8dts1f0q","217","c1rey6hw","0.8774999976158142","21","20","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.5047827363014221","0.9977667331695556"
"crimson-sweep-54","i23lle50","569","cv68gtlf","0.8899999856948853","61","60","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.459736704826355","0.8011326789855957"
"worldly-sweep-81","8gjd3hyp","193","q2bp6t59","0.8500000238418579","21","20","64","96","4096","1764","441","20000","0.4","true","0.01","resnet18","0.556525468826294","1.0185047388076782"
"sage-sweep-31","dmotbz88","117","pvv62165","0.8349999785423279","11","10","64","224","4096","1764","441","20000","0.2","true","0.01","resnet18","0.5549909472465515","0.8606796860694885"
"amber-sweep-19","7xict24v","156","dczr6k1d","0.8550000190734863","11","10","16","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5064375996589661","1.1155515909194946"
"smooth-sweep-50","9dzi6iu9","222","c1rey6hw","0.9024999737739564","21","20","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.42799267172813416","1.0006130933761597"
"dashing-sweep-80","zpr243s0","185","q2bp6t59","0.8149999976158142","21","20","64","64","4096","1764","441","20000","0.4","true","0.01","resnet18","0.6688396334648132","1.060161828994751"
"fast-sweep-18","zzcbv0fe","151","dczr6k1d","0.8650000095367432","11","10","16","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5344861745834351","1.165972113609314"
"effortless-sweep-79","l2b84574","179","q2bp6t59","0.8174999952316284","21","20","64","64","4096","1764","441","20000","0.4","true","0.01","resnet18","0.6629169583320618","1.047205686569214"
"ancient-sweep-17","yaepyxm5","153","dczr6k1d","0.8700000047683716","11","10","16","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4423826336860657","1.1370793581008911"
"fancy-sweep-30","ua3hcg49","778","q6jigga8","0.8650000095367432","81","80","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5233539938926697","0.7588573694229126"
"upbeat-sweep-49","3p8diuc7","216","c1rey6hw","0.862500011920929","21","20","64","224","8192","1764","441","20000","0.4","true","0.01","resnet18","0.492166131734848","0.9917091727256776"
"cerulean-sweep-16","30fws1kf","151","dczr6k1d","0.8824999928474426","11","10","16","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.46012797951698303","1.164191722869873"
"absurd-sweep-28","gaaskr9k","878","zy4tbf3s","0.887499988079071","81","80","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.5287468433380127","0.7214033603668213"
"serene-sweep-53","mbdojckc","574","cv68gtlf","0.8974999785423279","61","60","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4586762189865112","0.7854738235473633"
"crisp-sweep-78","vh9og7a0","189","q2bp6t59","0.8025000095367432","21","20","64","64","4096","1764","441","20000","0.4","true","0.01","resnet18","0.664478600025177","1.0723954439163208"
"brisk-sweep-48","7hnw9ed1","219","c1rey6hw","0.8924999833106995","21","20","64","224","8192","1323","441","20000","0.4","true","0.01","resnet18","0.4227786362171173","1.0056002140045166"
"desert-sweep-53","850r24x3","743","hwmszy3d","0.8450000286102295","81","80","64","224","1024","1024","441","20000","0.4","true","0.01","resnet18","0.6170826554298401","0.7266910672187805"
"fresh-sweep-77","y6095n87","178","q2bp6t59","0.8075000047683716","21","20","64","64","4096","1764","441","20000","0.4","true","0.01","resnet18","0.6800907850265503","1.0279334783554075"
"misunderstood-sweep-30","xhrhegpn","745","pvv62165","0.8924999833106995","81","80","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.38235148787498474","0.33326256275177"
"rose-sweep-47","vbjq6nea","216","c1rey6hw","0.8949999809265137","21","20","64","224","8192","882","441","20000","0.4","true","0.01","resnet18","0.4654110074043274","1.0032371282577517"
"worthy-sweep-76","0591z9o4","181","q2bp6t59","0.8274999856948853","21","20","64","64","4096","1764","441","20000","0.4","true","0.01","resnet18","0.662881076335907","1.0530422925949097"
"sandy-sweep-46","zed01wj7","221","c1rey6hw","0.862500011920929","21","20","64","224","8192","441","441","20000","0.4","true","0.01","resnet18","0.5823867321014404","1.0331422090530396"
"resilient-sweep-52","1uiljxd1","555","cv68gtlf","0.8949999809265137","61","60","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.46044281125068665","0.7807469367980957"
"ruby-sweep-75","1ghdqdfq","175","q2bp6t59","0.7724999785423279","21","20","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.8683053851127625","1.1315586566925049"
"cerulean-sweep-29","jrwtirdz","757","q6jigga8","0.8725000023841858","81","80","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5392096042633057","0.7609943747520447"
"ancient-sweep-45","b2dv8qqn","122","c1rey6hw","0.8650000095367432","11","10","64","224","8192","4410","441","20000","0.4","true","0.01","resnet18","0.5158312916755676","1.2158045768737793"
"worthy-sweep-74","guwqt7mq","183","q2bp6t59","0.7649999856948853","21","20","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.8098471760749817","1.125322699546814"
"firm-sweep-44","uq4lfwqr","124","c1rey6hw","0.8700000047683716","11","10","64","224","8192","3969","441","20000","0.4","true","0.01","resnet18","0.467140793800354","1.2195441722869873"
"legendary-sweep-52","31snx0ox","731","hwmszy3d","0.8475000262260437","81","80","64","224","1024","1024","441","20000","0.4","true","0.01","resnet18","0.5575791001319885","0.7449696063995361"
"charmed-sweep-43","dco7whks","121","c1rey6hw","0.8799999952316284","11","10","64","224","8192","3087","441","20000","0.4","true","0.01","resnet18","0.43243953585624695","1.2154589891433716"
"vibrant-sweep-27","yso85apo","892","zy4tbf3s","0.8849999904632568","81","80","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.5019382238388062","0.7350484728813171"
"gallant-sweep-73","fick0s6k","180","q2bp6t59","0.7524999976158142","21","20","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.883371114730835","1.1409984827041626"
"fine-sweep-29","15l5n447","753","pvv62165","0.8974999785423279","81","80","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.37278103828430176","0.33719852566719055"
"lilac-sweep-42","4aniesh1","124","c1rey6hw","0.8550000190734863","11","10","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.514890193939209","1.2145609855651855"
"atomic-sweep-72","s6zol4wn","179","q2bp6t59","0.7774999737739563","21","20","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.7901929616928101","1.0983678102493286"
"lilac-sweep-51","nqub01e9","565","cv68gtlf","0.8600000143051147","61","60","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5005894303321838","0.7795708179473877"
"woven-sweep-41","ugtexkx3","121","c1rey6hw","0.8575000166893005","11","10","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.4962321817874909","1.214767336845398"
"curious-sweep-40","nzw6wmal","121","c1rey6hw","0.8349999785423279","11","10","64","224","8192","1764","441","20000","0.4","true","0.01","resnet18","0.5154533386230469","1.2111061811447144"
"decent-sweep-71","yx5ul839","181","q2bp6t59","0.7549999952316284","21","20","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.8459751605987549","1.1246426105499268"
"gallant-sweep-28","egt9rkv3","757","q6jigga8","0.8424999713897705","81","80","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5688109397888184","0.751039445400238"
"daily-sweep-39","0mw7d6y7","122","c1rey6hw","0.8550000190734863","11","10","64","224","8192","1323","441","20000","0.4","true","0.01","resnet18","0.5017139911651611","1.223973035812378"
"sage-sweep-15","2h4vrvdx","1475","dczr6k1d","0.8550000190734863","81","80","8","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.6032513976097107","0.8285531997680664"
"peach-sweep-70","7eestveo","135","q2bp6t59","0.8324999809265137","11","10","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5717656016349792","1.2351796627044678"
"confused-sweep-38","1l5wkvdz","118","c1rey6hw","0.8525000214576721","11","10","64","224","8192","882","441","20000","0.4","true","0.01","resnet18","0.5000009536743164","1.23884117603302"
"laced-sweep-50","5islolzb","456","cv68gtlf","0.912500023841858","51","50","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.44648945331573486","0.8308400511741638"
"curious-sweep-51","95jlm9m9","737","hwmszy3d","0.8600000143051147","81","80","64","224","1024","1024","441","20000","0.4","true","0.01","resnet18","0.592644214630127","0.7469449639320374"
"toasty-sweep-69","5ggte8ld","141","q2bp6t59","0.824999988079071","11","10","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5898244976997375","1.224601149559021"
"likely-sweep-37","47s11z11","124","c1rey6hw","0.8299999833106995","11","10","64","224","8192","441","441","20000","0.4","true","0.01","resnet18","0.6306337118148804","1.266054630279541"
"smart-sweep-28","e3v7mucu","732","pvv62165","0.887499988079071","81","80","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.3902510404586792","0.3398977220058441"
"elated-sweep-26","ukwrfstd","853","zy4tbf3s","0.8725000023841858","81","80","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.5027154684066772","0.7366322875022888"
"worthy-sweep-68","nk2f6wor","140","q2bp6t59","0.8224999904632568","11","10","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5913509130477905","1.2119805812835691"
"bumbling-sweep-36","m4vfn8f8","125","c1rey6hw","0.8399999737739563","11","10","64","224","8192","4410","441","20000","0.4","true","0.01","resnet18","0.5752474665641785","1.2122434377670288"
"pleasant-sweep-50","4j2p5pip","229","hwmszy3d","0.8700000047683716","21","20","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.4840462803840637","1.0187766551971436"
"northern-sweep-67","vp50rfg5","138","q2bp6t59","0.8550000190734863","11","10","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5357486009597778","1.20660138130188"
"still-sweep-35","b3awfhm3","122","c1rey6hw","0.8450000286102295","11","10","64","224","8192","3969","441","20000","0.4","true","0.01","resnet18","0.5768749713897705","1.2150720357894895"
"valiant-sweep-25","15s2p6mf","231","zy4tbf3s","0.875","21","20","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.4607322216033935","1.0101983547210691"
"different-sweep-66","vgrsm8q1","136","q2bp6t59","0.8374999761581421","11","10","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5560635924339294","1.213105082511902"
"drawn-sweep-34","0s096nih","125","c1rey6hw","0.862500011920929","11","10","64","224","8192","3087","441","20000","0.4","true","0.01","resnet18","0.4821853935718536","1.205932855606079"
"divine-sweep-49","25ki53j8","467","cv68gtlf","0.875","51","50","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4845330417156219","0.822964072227478"
"effortless-sweep-49","gwjh44ji","236","hwmszy3d","0.8799999952316284","21","20","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.4653187692165375","1.004531741142273"
"earthy-sweep-27","pqslqrh8","766","q6jigga8","0.8650000095367432","81","80","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.51731938123703","0.7576160430908203"
"deft-sweep-65","l1ead2d4","135","q2bp6t59","0.8525000214576721","11","10","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5273851156234741","1.216808557510376"
"sage-sweep-33","zylq9a7t","123","c1rey6hw","0.8550000190734863","11","10","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.553265392780304","1.214000225067139"
"earthy-sweep-24","pn5neb43","235","zy4tbf3s","0.8725000023841858","21","20","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.42775997519493103","0.9971133470535278"
"sage-sweep-48","j3esh42o","234","hwmszy3d","0.8725000023841858","21","20","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.44418731331825256","1.019721269607544"
"devoted-sweep-32","0ziyzzs8","127","c1rey6hw","0.8349999785423279","11","10","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.5931285619735718","1.214758038520813"
"noble-sweep-64","ukl5msdg","138","q2bp6t59","0.8475000262260437","11","10","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.544721782207489","1.2031229734420776"
"eager-sweep-31","xm4blrrp","122","c1rey6hw","0.8575000166893005","11","10","64","224","8192","1764","441","20000","0.4","true","0.01","resnet18","0.5169035792350769","1.214996337890625"
"glorious-sweep-27","1llr1ku9","759","pvv62165","0.9275000095367432","81","80","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.3405260443687439","0.3257807195186615"
"breezy-sweep-63","a3r69xlf","133","q2bp6t59","0.8299999833106995","11","10","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5575640201568604","1.2056925296783447"
"young-sweep-23","q1y8nvhk","241","zy4tbf3s","0.8525000214576721","21","20","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.4735232293605805","1.0199260711669922"
"hardy-sweep-48","bich72e7","476","cv68gtlf","0.8974999785423279","51","50","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4752484858036041","0.8162257671356201"
"zany-sweep-47","f2nh0pi7","237","hwmszy3d","0.8600000143051147","21","20","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.4584493935108185","0.9866465926170348"
"unique-sweep-30","stmvxrt8","122","c1rey6hw","0.824999988079071","11","10","64","224","8192","1323","441","20000","0.4","true","0.01","resnet18","0.5356919765472412","1.209314465522766"
"true-sweep-62","isr1lj71","132","q2bp6t59","0.8349999785423279","11","10","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.537729024887085","1.1992594003677368"
"sunny-sweep-29","eih1h3t8","123","c1rey6hw","0.8424999713897705","11","10","64","224","8192","882","441","20000","0.4","true","0.01","resnet18","0.5196974277496338","1.2230949401855469"
"desert-sweep-22","o4m7klhs","244","zy4tbf3s","0.8550000190734863","21","20","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.48016682267189026","0.9828656911849976"
"dulcet-sweep-61","cv105kji","137","q2bp6t59","0.8399999737739563","11","10","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5303128361701965","1.2170063257217407"
"fearless-sweep-46","uwnexx3t","232","hwmszy3d","0.8999999761581421","21","20","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.44009196758270264","1.0036839246749878"
"smooth-sweep-28","7shl7nai","122","c1rey6hw","0.8100000023841858","11","10","64","224","8192","441","441","20000","0.4","true","0.01","resnet18","0.685485303401947","1.254696488380432"
"flowing-sweep-26","8fb80xnl","742","q6jigga8","0.8675000071525574","81","80","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5097299814224243","0.763974666595459"
"driven-sweep-60","jzfb2kcg","134","q2bp6t59","0.8525000214576721","11","10","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5277811884880066","1.223155498504639"
"swept-sweep-14","a0niqkq8","1475","dczr6k1d","0.8575000166893005","81","80","8","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5780069828033447","0.8262107372283936"
"exalted-sweep-27","0vinaaea","124","c1rey6hw","0.8500000238418579","11","10","64","224","8192","4410","441","20000","0.4","true","0.01","resnet18","0.5780865550041199","1.2037228345870972"
"royal-sweep-21","g98o67qe","245","zy4tbf3s","0.875","21","20","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.48036783933639526","1.00041401386261"
"eager-sweep-45","6yws7ntu","211","hwmszy3d","0.8849999904632568","21","20","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.4809887707233429","1.017383098602295"
"resilient-sweep-47","ekxyfht7","473","cv68gtlf","0.9100000262260436","51","50","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4602072238922119","0.8099280595779419"
"stellar-sweep-59","tfw2ocq9","132","q2bp6t59","0.8399999737739563","11","10","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5594509243965149","1.2093507051467896"
"sandy-sweep-25","k36ywy43","213","q6jigga8","0.862500011920929","21","20","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.4814622104167938","1.0307354927062988"
"visionary-sweep-26","1lfty7o3","125","c1rey6hw","0.8475000262260437","11","10","64","224","8192","3969","441","20000","0.4","true","0.01","resnet18","0.5711685419082642","1.2046104669570925"
"logical-sweep-20","k3hlik2n","133","zy4tbf3s","0.8675000071525574","11","10","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.47247114777565","1.2253328561782837"
"avid-sweep-58","lai0bz1h","129","q2bp6t59","0.8550000190734863","11","10","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5244891047477722","1.2128474712371826"
"skilled-sweep-44","mksvc7xr","204","hwmszy3d","0.912500023841858","21","20","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.45828670263290405","0.9994574189186096"
"rural-sweep-25","v755mdxa","124","c1rey6hw","0.8525000214576721","11","10","64","224","8192","3087","441","20000","0.4","true","0.01","resnet18","0.48476678133010864","1.2063424587249756"
"copper-sweep-26","ijvsrs0m","765","pvv62165","0.875","81","80","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.410615473985672","0.3275202512741089"
"super-sweep-19","welkmk93","135","zy4tbf3s","0.8374999761581421","11","10","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.5339089632034302","1.2182258367538452"
"fiery-sweep-24","0evn7ai2","206","q6jigga8","0.8700000047683716","21","20","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.538102388381958","1.0212290287017822"
"bumbling-sweep-57","b4zxai59","132","q2bp6t59","0.8349999785423279","11","10","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5692545175552368","1.1993261575698853"
"fallen-sweep-24","8t8lwmub","122","c1rey6hw","0.8475000262260437","11","10","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.5000794529914856","1.2020610570907593"
"dainty-sweep-18","658lzcm4","134","zy4tbf3s","0.862500011920929","11","10","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.4880545735359192","1.2174513339996338"
"happy-sweep-43","0k6y9kqk","212","hwmszy3d","0.8924999833106995","21","20","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.4601515531539917","1.0293744802474976"
"cerulean-sweep-56","7gyl3ktf","137","q2bp6t59","0.8274999856948853","11","10","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5278027057647705","1.212497353553772"
"true-sweep-25","h1ux1ul2","214","pvv62165","0.8675000071525574","21","20","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.46735721826553345","0.4470161497592926"
"stilted-sweep-23","4k2cmbgd","123","c1rey6hw","0.8349999785423279","11","10","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.545508623123169","1.205000638961792"
"glorious-sweep-23","yr39hljq","204","q6jigga8","0.8450000286102295","21","20","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.591354489326477","1.044139742851257"
"wandering-sweep-46","qd5p2zk1","485","cv68gtlf","0.8949999809265137","51","50","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.508904755115509","0.8190082907676697"
"mild-sweep-17","82bmukxy","134","zy4tbf3s","0.8725000023841858","11","10","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.49662408232688904","1.2092344760894775"
"quiet-sweep-55","2zquz2d2","133","q2bp6t59","0.8575000166893005","11","10","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5367370843887329","1.2273377180099487"
"glamorous-sweep-22","56m9q0ce","120","c1rey6hw","0.8575000166893005","11","10","64","224","8192","1764","441","20000","0.4","true","0.01","resnet18","0.5314913392066956","1.2061179876327517"
"devoted-sweep-42","yjzj3u3q","210","hwmszy3d","0.8575000166893005","21","20","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.47047141194343567","0.9848090410232544"
"northern-sweep-24","uhe4p3fr","210","pvv62165","0.8725000023841858","21","20","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.5033466815948486","0.45331260561943054"
"super-sweep-16","efexj46d","135","zy4tbf3s","0.8600000143051147","11","10","64","224","4096","1764","264","20000","0.4","true","0.01","resnet18","0.48604702949523926","1.2251081466674805"
"visionary-sweep-54","4kmuew37","123","q2bp6t59","0.8125","11","10","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.6245676875114441","1.2059563398361206"
"vibrant-sweep-22","se6itlk8","209","q6jigga8","0.8424999713897705","21","20","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5820398926734924","1.0077764987945557"
"vital-sweep-21","p727bjo0","120","c1rey6hw","0.8550000190734863","11","10","64","224","8192","1323","441","20000","0.4","true","0.01","resnet18","0.49337369203567505","1.207573175430298"
"true-sweep-53","elhdwytn","127","q2bp6t59","0.8500000238418579","11","10","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5407396554946899","1.2138726711273191"
"peach-sweep-20","82x7pp34","123","c1rey6hw","0.8475000262260437","11","10","64","224","8192","882","441","20000","0.4","true","0.01","resnet18","0.5570273995399475","1.2278313636779783"
"comfy-sweep-41","4ezwaewr","211","hwmszy3d","0.8675000071525574","21","20","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.4953388571739197","1.0076898336410522"
"scarlet-sweep-23","pigc1upp","208","pvv62165","0.8899999856948853","21","20","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.4241330027580261","0.4478294253349304"
"leafy-sweep-45","ji3in76e","373","cv68gtlf","0.862500011920929","41","40","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.502651035785675","0.862901508808136"
"light-sweep-21","row380qb","202","q6jigga8","0.8525000214576721","21","20","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5454385876655579","1.02305269241333"
"cool-sweep-52","i5pfc1xy","129","q2bp6t59","0.8500000238418579","11","10","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5555551648139954","1.2060996294021606"
"easy-sweep-19","bebklovq","123","c1rey6hw","0.8399999737739563","11","10","64","224","8192","441","441","20000","0.4","true","0.01","resnet18","0.5753176808357239","1.255085825920105"
"amber-sweep-20","6px84rbu","115","q6jigga8","0.8374999761581421","11","10","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5721542239189148","1.2470625638961792"
"devoted-sweep-40","9qhkqjg1","200","hwmszy3d","0.8924999833106995","21","20","64","224","4096","1024","441","20000","0.4","true","0.01","resnet18","0.432256817817688","1.0197737216949463"
"expert-sweep-22","sit5r93h","210","pvv62165","0.8650000095367432","21","20","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.4903695583343506","0.4345551133155823"
"fresh-sweep-51","f00giz6b","131","q2bp6t59","0.8600000143051147","11","10","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5559473037719727","1.225927233695984"
"resilient-sweep-18","4li75ecb","123","c1rey6hw","0.824999988079071","11","10","64","224","8192","4410","441","20000","0.4","true","0.01","resnet18","0.5834295749664307","1.1973859071731567"
"swift-sweep-19","4nid6ec5","117","q6jigga8","0.8349999785423279","11","10","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.6135740876197815","1.2540069818496704"
"crisp-sweep-17","z70ql7ng","127","c1rey6hw","0.8650000095367432","11","10","64","224","8192","3969","441","20000","0.4","true","0.01","resnet18","0.5320881009101868","1.1937644481658936"
"lemon-sweep-50","0geqwvoc","130","q2bp6t59","0.8525000214576721","11","10","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5044194459915161","1.2322115898132324"
"true-sweep-44","tnlu2n6l","381","cv68gtlf","0.8824999928474426","41","40","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.472991019487381","0.8728809356689453"
"classic-sweep-39","ssqsgz0n","211","hwmszy3d","0.8849999904632568","21","20","64","224","4096","1024","441","20000","0.4","true","0.01","resnet18","0.4536547362804413","0.998216450214386"
"vivid-sweep-18","uej4ips5","120","q6jigga8","0.8324999809265137","11","10","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.6094326972961426","1.2395026683807373"
"dainty-sweep-21","jlp36q16","207","pvv62165","0.8675000071525574","21","20","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.5069599151611328","0.4663153886795044"
"swift-sweep-49","4l78vmxx","119","q2bp6t59","0.8349999785423279","11","10","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5923368334770203","1.2030081748962402"
"faithful-sweep-16","ubg657d9","126","c1rey6hw","0.8525000214576721","11","10","64","224","8192","3087","441","20000","0.4","true","0.01","resnet18","0.5212211608886719","1.1960992813110352"
"brisk-sweep-20","a764pocz","114","pvv62165","0.8525000214576721","11","10","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.6039265990257263","0.5853939652442932"
"quiet-sweep-17","6rbi6ufg","118","q6jigga8","0.8475000262260437","11","10","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.5718592405319214","1.2265183925628662"
"volcanic-sweep-13","x2ofv8lp","1500","dczr6k1d","0.8700000047683716","81","80","8","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5707535743713379","0.8361064791679382"
"soft-sweep-38","3d0wf18s","204","hwmszy3d","0.9024999737739564","21","20","64","224","4096","1024","441","20000","0.4","true","0.01","resnet18","0.42860662937164307","1.0167279243469238"
"fiery-sweep-48","dgyer6px","124","q2bp6t59","0.8349999785423279","11","10","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5554303526878357","1.221595287322998"
"legendary-sweep-15","ub5ll81j","125","c1rey6hw","0.8450000286102295","11","10","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.5530552864074707","1.2125383615493774"
"daily-sweep-19","em7bllis","117","pvv62165","0.8550000190734863","11","10","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.5632692575454712","0.5509406924247742"
"divine-sweep-16","kc1ihn54","116","q6jigga8","0.8399999737739563","11","10","64","224","4096","1764","441","9000","0.4","true","0.01","resnet18","0.6021050810813904","1.2615270614624023"
"dashing-sweep-15","5w6eq5xh","909","zy4tbf3s","0.887499988079071","81","80","64","224","4096","1764","220","20000","0.4","true","0.01","resnet18","0.4876779913902282","0.7311993837356567"
"atomic-sweep-14","2if7be8v","117","c1rey6hw","0.8450000286102295","11","10","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.5180254578590393","1.205233454704285"
"sleek-sweep-43","m64e0ich","365","cv68gtlf","0.8949999809265137","41","40","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.45523545145988464","0.8660184144973755"
"toasty-sweep-47","pl8xx44p","130","q2bp6t59","0.8500000238418579","11","10","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5191055536270142","1.2011295557022097"
"wild-sweep-18","nhnud72f","120","pvv62165","0.8349999785423279","11","10","64","224","4096","1764","441","20000","0.1","true","0.01","resnet18","0.5686765313148499","0.5534639954566956"
